"","origin_fips_code","origin_state","origin_county_name","avg_distance","county","county_ascii","county_full","state_name","lat","lng","population","legal_status"
"2708","48371","TX","Pecos County (TX)",250.655245,"Pecos","Pecos","Pecos County","Texas",30.781,-102.7235,15202,"Illegal"
"2709","48373","TX","Polk County (TX)",284.465598666667,"Polk","Polk","Polk County","Texas",30.7927,-94.83,49372,"Illegal"
"2710","48375","TX","Potter County (TX)",273.867858333333,"Potter","Potter","Potter County","Texas",35.4013,-101.8939,119043,"Illegal"
"2711","48377","TX","Presidio County (TX)",244.23833,"Presidio","Presidio","Presidio County","Texas",29.9998,-104.2405,6328,"Illegal"
"2712","48379","TX","Rains County (TX)",214.350537166667,"Rains","Rains","Rains County","Texas",32.8703,-95.7934,12013,"Illegal"
"2713","48381","TX","Randall County (TX)",276.166875,"Randall","Randall","Randall County","Texas",34.9659,-101.897,139176,"Illegal"
"2714","48383","TX","Reagan County (TX)",296.52982,"Reagan","Reagan","Reagan County","Texas",31.3661,-101.5231,3363,"Illegal"
"2715","48385","TX","Real County (TX)",300.948395,"Real","Real","Real County","Texas",29.8318,-99.8222,2852,"Illegal"
"2716","48387","TX","Red River County (TX)",239.570331666667,"Red River","Red River","Red River County","Texas",33.6207,-95.0503,11685,"Illegal"
"2717","48389","TX","Reeves County (TX)",214.94317,"Reeves","Reeves","Reeves County","Texas",31.323,-103.693,14584,"Illegal"
"2718","48391","TX","Refugio County (TX)",386.715236666667,"Refugio","Refugio","Refugio County","Texas",28.3253,-97.1656,6822,"Illegal"
"2719","48393","TX","Roberts County (TX)",271.173738333333,"Roberts","Roberts","Roberts County","Texas",35.8384,-100.8136,724,"Illegal"
"2720","48395","TX","Robertson County (TX)",268.177434666667,"Robertson","Robertson","Robertson County","Texas",31.027,-96.5129,16839,"Illegal"
"2721","48397","TX","Rockwall County (TX)",187.1623835,"Rockwall","Rockwall","Rockwall County","Texas",32.8978,-96.4079,105227,"Illegal"
"2722","48399","TX","Runnels County (TX)",322.490715,"Runnels","Runnels","Runnels County","Texas",31.8311,-99.9762,9887,"Illegal"
"2723","48401","TX","Rusk County (TX)",245.4514075,"Rusk","Rusk","Rusk County","Texas",32.1077,-94.7618,52542,"Illegal"
"2724","48403","TX","Sabine County (TX)",301.1122275,"Sabine","Sabine","Sabine County","Texas",31.3432,-93.8518,9974,"Illegal"
"2725","48405","TX","San Augustine County (TX)",281.88665475,"San Augustine","San Augustine","San Augustine County","Texas",31.3942,-94.1682,7964,"Illegal"
"2726","48407","TX","San Jacinto County (TX)",277.018247,"San Jacinto","San Jacinto","San Jacinto County","Texas",30.5795,-95.1669,27380,"Illegal"
"2727","48409","TX","San Patricio County (TX)",410.2039375,"San Patricio","San Patricio","San Patricio County","Texas",28.0092,-97.5188,68600,"Illegal"
"2728","48411","TX","San Saba County (TX)",299.999969666667,"San Saba","San Saba","San Saba County","Texas",31.1552,-98.8176,5775,"Illegal"
"2729","48413","TX","Schleicher County (TX)",289.405805,"Schleicher","Schleicher","Schleicher County","Texas",30.8974,-100.5383,2547,"Illegal"
"2730","48415","TX","Scurry County (TX)",315.499305833333,"Scurry","Scurry","Scurry County","Texas",32.7463,-100.9164,16985,"Illegal"
"2731","48417","TX","Shackelford County (TX)",279.39147,"Shackelford","Shackelford","Shackelford County","Texas",32.7359,-99.3541,3145,"Illegal"
"2732","48419","TX","Shelby County (TX)",257.095221583333,"Shelby","Shelby","Shelby County","Texas",31.7924,-94.145,24254,"Illegal"
"2733","48421","TX","Sherman County (TX)",296.405343333333,"Sherman","Sherman","Sherman County","Texas",36.2777,-101.8934,2357,"Illegal"
"2734","48423","TX","Smith County (TX)",256.376462083333,"Smith","Smith","Smith County","Texas",32.375,-95.2692,231429,"Illegal"
"2735","48425","TX","Somervell County (TX)",214.772603333333,"Somervell","Somervell","Somervell County","Texas",32.2222,-97.7744,9170,"Illegal"
"2736","48427","TX","Starr County (TX)",376.055542333333,"Starr","Starr","Starr County","Texas",26.5621,-98.7387,65568,"Illegal"
"2737","48429","TX","Stephens County (TX)",235.388501,"Stephens","Stephens","Stephens County","Texas",32.7359,-98.8362,9142,"Illegal"
"2738","48431","TX","Sterling County (TX)",320.231095,"Sterling","Sterling","Sterling County","Texas",31.8278,-101.0501,1391,"Illegal"
"2739","48433","TX","Stonewall County (TX)",321.735340833333,"Stonewall","Stonewall","Stonewall County","Texas",33.1792,-100.2534,1358,"Illegal"
"2740","48435","TX","Sutton County (TX)",278.515965,"Sutton","Sutton","Sutton County","Texas",30.4984,-100.5382,3417,"Illegal"
"2741","48437","TX","Swisher County (TX)",322.135656666667,"Swisher","Swisher","Swisher County","Texas",34.5304,-101.735,7055,"Illegal"
"2742","48439","TX","Tarrant County (TX)",174.5173795,"Tarrant","Tarrant","Tarrant County","Texas",32.7719,-97.2911,2091953,"Illegal"
"2743","48441","TX","Taylor County (TX)",303.381383333333,"Taylor","Taylor","Taylor County","Texas",32.3015,-99.8902,141739,"Illegal"
"2744","48443","TX","Terrell County (TX)",300.02411,"Terrell","Terrell","Terrell County","Texas",30.225,-102.0765,979,"Illegal"
"2745","48445","TX","Terry County (TX)",313.185685,"Terry","Terry","Terry County","Texas",33.1738,-102.3352,11937,"Illegal"
"2746","48447","TX","Throckmorton County (TX)",263.1261525,"Throckmorton","Throckmorton","Throckmorton County","Texas",33.1775,-99.2124,1426,"Illegal"
"2747","48449","TX","Titus County (TX)",227.627165,"Titus","Titus","Titus County","Texas",33.2166,-94.9657,31327,"Illegal"
"2748","48451","TX","Tom Green County (TX)",337.337765,"Tom Green","Tom Green","Tom Green County","Texas",31.4044,-100.4621,119048,"Illegal"
"2749","48453","TX","Travis County (TX)",260.521723316667,"Travis","Travis","Travis County","Texas",30.3344,-97.782,1267795,"Illegal"
"2750","48455","TX","Trinity County (TX)",283.715749333333,"Trinity","Trinity","Trinity County","Texas",31.0888,-95.1355,13695,"Illegal"
"2751","48457","TX","Tyler County (TX)",311.108594166667,"Tyler","Tyler","Tyler County","Texas",30.7712,-94.3766,20032,"Illegal"
"2752","48459","TX","Upshur County (TX)",232.31220075,"Upshur","Upshur","Upshur County","Texas",32.7363,-94.9415,40781,"Illegal"
"2753","48461","TX","Upton County (TX)",296.313295,"Upton","Upton","Upton County","Texas",31.3688,-102.0431,3340,"Illegal"
"2754","48463","TX","Uvalde County (TX)",294.0782025,"Uvalde","Uvalde","Uvalde County","Texas",29.3573,-99.7622,24918,"Illegal"
"2755","48465","TX","Val Verde County (TX)",293.967285,"Val Verde","Val Verde","Val Verde County","Texas",29.8929,-101.1517,47767,"Illegal"
"2756","48467","TX","Van Zandt County (TX)",216.812416,"Van Zandt","Van Zandt","Van Zandt County","Texas",32.5637,-95.8365,58782,"Illegal"
"2757","48469","TX","Victoria County (TX)",357.685346666667,"Victoria","Victoria","Victoria County","Texas",28.7964,-96.9715,91280,"Illegal"
"2758","48471","TX","Walker County (TX)",268.947370666667,"Walker","Walker","Walker County","Texas",30.739,-95.5723,76506,"Illegal"
"2759","48473","TX","Waller County (TX)",289.2990775,"Waller","Waller","Waller County","Texas",30.0108,-95.9876,55505,"Illegal"
"2760","48475","TX","Ward County (TX)",253.312225,"Ward","Ward","Ward County","Texas",31.5095,-103.1025,11375,"Illegal"
"2761","48477","TX","Washington County (TX)",293.196577833333,"Washington","Washington","Washington County","Texas",30.2145,-96.4035,35561,"Illegal"
"2762","48479","TX","Webb County (TX)",377.635558333333,"Webb","Webb","Webb County","Texas",27.7611,-99.3315,266963,"Illegal"
"2763","48481","TX","Wharton County (TX)",332.741330833333,"Wharton","Wharton","Wharton County","Texas",29.2779,-96.2221,41602,"Illegal"
"2764","48483","TX","Wheeler County (TX)",265.904161666667,"Wheeler","Wheeler","Wheeler County","Texas",35.4012,-100.2698,5091,"Illegal"
"2765","48485","TX","Wichita County (TX)",213.421735,"Wichita","Wichita","Wichita County","Texas",33.988,-98.7035,129419,"Illegal"
"2766","48487","TX","Wilbarger County (TX)",244.276338333333,"Wilbarger","Wilbarger","Wilbarger County","Texas",34.0808,-99.241,12887,"Illegal"
"2767","48489","TX","Willacy County (TX)",401.568026,"Willacy","Willacy","Willacy County","Texas",26.4693,-97.6622,20423,"Illegal"
"2768","48491","TX","Williamson County (TX)",254.719982166667,"Williamson","Williamson","Williamson County","Texas",30.6475,-97.6004,591759,"Illegal"
"2769","48493","TX","Wilson County (TX)",300.540944,"Wilson","Wilson","Wilson County","Texas",29.174,-98.0866,49374,"Illegal"
"2770","48495","TX","Winkler County (TX)",238.828985,"Winkler","Winkler","Winkler County","Texas",31.8501,-103.0483,7629,"Illegal"
"2771","48497","TX","Wise County (TX)",190.670178,"Wise","Wise","Wise County","Texas",33.2159,-97.6545,67877,"Illegal"
"2772","48499","TX","Wood County (TX)",238.51219,"Wood","Wood","Wood County","Texas",32.7864,-95.3821,44615,"Illegal"
"2773","48501","TX","Yoakum County (TX)",294.648315,"Yoakum","Yoakum","Yoakum County","Texas",33.173,-102.8278,7707,"Illegal"
"2774","48503","TX","Young County (TX)",225.154369166667,"Young","Young","Young County","Texas",33.1766,-98.6878,17894,"Illegal"
"2775","48505","TX","Zapata County (TX)",374.675741166667,"Zapata","Zapata","Zapata County","Texas",27.0008,-99.1686,13945,"Illegal"
"2776","48507","TX","Zavala County (TX)",324.92369,"Zavala","Zavala","Zavala County","Texas",28.8662,-99.7605,9900,"Illegal"
"2777","49001","UT","Beaver County (UT)",206.96693,"Beaver","Beaver","Beaver County","Utah",38.357,-113.2355,6962,"Legal"
"2778","49003","UT","Box Elder County (UT)",53.1437534166667,"Box Elder","Box Elder","Box Elder County","Utah",41.521,-113.0821,56891,"Legal"
"2779","49005","UT","Cache County (UT)",48.8161127958333,"Cache","Cache","Cache County","Utah",41.7224,-111.7436,131703,"Legal"
"2780","49007","UT","Carbon County (UT)",120.48698,"Carbon","Carbon","Carbon County","Utah",39.6481,-110.5887,20208,"Legal"
"2781","49009","UT","Daggett County (UT)",174.98309,"Daggett","Daggett","Daggett County","Utah",40.8873,-109.5077,564,"Legal"
"2782","49011","UT","Davis County (UT)",24.723738,"Davis","Davis","Davis County","Utah",40.99,-112.1115,358831,"Legal"
"2783","49013","UT","Duchesne County (UT)",135.35701,"Duchesne","Duchesne","Duchesne County","Utah",40.2982,-110.4252,19651,"Legal"
"2784","49015","UT","Emery County (UT)",151.92152,"Emery","Emery","Emery County","Utah",38.9968,-110.7006,9839,"Legal"
"2785","49017","UT","Garfield County (UT)",249.08658,"Garfield","Garfield","Garfield County","Utah",37.8549,-111.4431,5061,"Legal"
"2786","49019","UT","Grand County (UT)",128.990243333333,"Grand","Grand","Grand County","Utah",38.982,-109.5699,9630,"Legal"
"2787","49021","UT","Iron County (UT)",174.48103,"Iron","Iron","Iron County","Utah",37.8592,-113.2895,55839,"Legal"
"2788","49023","UT","Juab County (UT)",84.17778,"Juab","Juab","Juab County","Utah",39.7027,-112.7848,11648,"Legal"
"2789","49025","UT","Kane County (UT)",209.40644,"Kane","Kane","Kane County","Utah",37.2851,-111.8878,7635,"Legal"
"2790","49027","UT","Millard County (UT)",149.52304,"Millard","Millard","Millard County","Utah",39.0733,-113.1008,12860,"Legal"
"2791","49029","UT","Morgan County (UT)",42.993916,"Morgan","Morgan","Morgan County","Utah",41.0893,-111.5732,12162,"Legal"
"2792","49031","UT","Piute County (UT)",198.51256,"Piute","Piute","Piute County","Utah",38.3367,-112.1274,1809,"Legal"
"2793","49033","UT","Rich County (UT)",101.586784166667,"Rich","Rich","Rich County","Utah",41.6323,-111.2445,2507,"Legal"
"2794","49035","UT","Salt Lake County (UT)",5.5302038,"Salt Lake","Salt Lake","Salt Lake County","Utah",40.6673,-111.9236,1173331,"Legal"
"2795","49037","UT","San Juan County (UT)",106.797962666667,"San Juan","San Juan","San Juan County","Utah",37.626,-109.8045,14610,"Legal"
"2796","49039","UT","Sanpete County (UT)",116.83332,"Sanpete","Sanpete","Sanpete County","Utah",39.3739,-111.5763,28458,"Legal"
"2797","49041","UT","Sevier County (UT)",158.12094,"Sevier","Sevier","Sevier County","Utah",38.7478,-111.8044,21471,"Legal"
"2798","49043","UT","Summit County (UT)",26.459229,"Summit","Summit","Summit County","Utah",40.8682,-110.9557,42156,"Legal"
"2799","49045","UT","Tooele County (UT)",37.843369,"Tooele","Tooele","Tooele County","Utah",40.4488,-113.1311,71340,"Legal"
"2800","49047","UT","Uintah County (UT)",166.10246,"Uintah","Uintah","Uintah County","Utah",40.1248,-109.5186,35488,"Legal"
"2801","49049","UT","Utah County (UT)",40.375458,"Utah","Utah","Utah County","Utah",40.1199,-111.6703,648265,"Legal"
"2802","49051","UT","Wasatch County (UT)",41.383942,"Wasatch","Wasatch","Wasatch County","Utah",40.3308,-111.1682,34028,"Legal"
"2803","49053","UT","Washington County (UT)",124.49607,"Washington","Washington","Washington County","Utah",37.2804,-113.5048,176533,"Legal"
"2804","49055","UT","Wayne County (UT)",214.5806,"Wayne","Wayne","Wayne County","Utah",38.3244,-110.9039,2500,"Legal"
"2805","49057","UT","Weber County (UT)",39.391205,"Weber","Weber","Weber County","Utah",41.2698,-111.9134,259390,"Legal"
"2806","50001","VT","Addison County (VT)",30.74234,"Addison","Addison","Addison County","Vermont",44.0309,-73.1408,37306,"Legal"
"2807","50003","VT","Bennington County (VT)",21.41711195,"Bennington","Bennington","Bennington County","Vermont",43.0354,-73.0932,37235,"Legal"
"2808","50005","VT","Caledonia County (VT)",33.004753,"Caledonia","Caledonia","Caledonia County","Vermont",44.4647,-72.1022,30402,"Legal"
"2809","50007","VT","Chittenden County (VT)",4.127769,"Chittenden","Chittenden","Chittenden County","Vermont",44.4611,-73.0813,167523,"Legal"
"2810","50009","VT","Essex County (VT)",84.048531,"Essex","Essex","Essex County","Vermont",44.7275,-71.7359,5972,"Legal"
"2811","50011","VT","Franklin County (VT)",39.827408,"Franklin","Franklin","Franklin County","Vermont",44.8576,-72.9131,49752,"Legal"
"2812","50013","VT","Grand Isle County (VT)",18.54793,"Grand Isle","Grand Isle","Grand Isle County","Vermont",44.7981,-73.2948,7249,"Legal"
"2813","50015","VT","Lamoille County (VT)",40.257397,"Lamoille","Lamoille","Lamoille County","Vermont",44.607,-72.6419,25920,"Legal"
"2814","50017","VT","Orange County (VT)",20.520163,"Orange","Orange","Orange County","Vermont",44.0056,-72.3768,29286,"Legal"
"2815","50019","VT","Orleans County (VT)",58.723927,"Orleans","Orleans","Orleans County","Vermont",44.829,-72.2436,27317,"Legal"
"2816","50021","VT","Rutland County (VT)",4.4757366,"Rutland","Rutland","Rutland County","Vermont",43.5802,-73.0364,60662,"Legal"
"2817","50023","VT","Washington County (VT)",9.9369678,"Washington","Washington","Washington County","Vermont",44.2736,-72.6148,59609,"Legal"
"2818","50025","VT","Windham County (VT)",25.455091,"Windham","Windham","Windham County","Vermont",42.9906,-72.7139,45811,"Legal"
"2819","50027","VT","Windsor County (VT)",18.263342,"Windsor","Windsor","Windsor County","Vermont",43.5799,-72.5862,57593,"Legal"
"2820","51001","VA","Accomack County (VA)",76.320541,"Accomack","Accomack","Accomack County","Virginia",37.7643,-75.6332,33388,"Legal"
"2821","51003","VA","Albemarle County (VA)",4.0817876,"Albemarle","Albemarle","Albemarle County","Virginia",38.0229,-78.5567,111438,"Legal"
"2822","51005","VA","Alleghany County (VA)",58.364777,"Alleghany","Alleghany","Alleghany County","Virginia",37.7878,-80.0062,15266,"Legal"
"2823","51007","VA","Amelia County (VA)",37.215164,"Amelia","Amelia","Amelia County","Virginia",37.336,-77.9761,13220,"Legal"
"2824","51009","VA","Amherst County (VA)",58.350483,"Amherst","Amherst","Amherst County","Virginia",37.6048,-79.1451,31381,"Legal"
"2825","51011","VA","Appomattox County (VA)",71.846664,"Appomattox","Appomattox","Appomattox County","Virginia",37.3723,-78.8126,16039,"Legal"
"2826","51013","VA","Arlington County (VA)",4.324122,"Arlington","Arlington","Arlington County","Virginia",38.8786,-77.1011,235764,"Legal"
"2827","51015","VA","Augusta County (VA)",43.901119,"Augusta","Augusta","Augusta County","Virginia",38.1644,-79.1338,76948,"Legal"
"2828","51017","VA","Bath County (VA)",73.538658,"Bath","Bath","Bath County","Virginia",38.0587,-79.7411,4243,"Legal"
"2829","51019","VA","Bedford County (VA)",31.726591,"Bedford","Bedford","Bedford County","Virginia",37.3152,-79.5242,79183,"Legal"
"2830","51021","VA","Bland County (VA)",90.3672563333333,"Bland","Bland","Bland County","Virginia",37.134,-81.1302,6278,"Legal"
"2831","51023","VA","Botetourt County (VA)",16.222137,"Botetourt","Botetourt","Botetourt County","Virginia",37.5571,-79.8123,33542,"Legal"
"2832","51025","VA","Brunswick County (VA)",72.822838,"Brunswick","Brunswick","Brunswick County","Virginia",36.7648,-77.859,16044,"Legal"
"2833","51027","VA","Buchanan County (VA)",79.637212,"Buchanan","Buchanan","Buchanan County","Virginia",37.2666,-82.036,20615,"Legal"
"2834","51029","VA","Buckingham County (VA)",41.619442,"Buckingham","Buckingham","Buckingham County","Virginia",37.5722,-78.5288,16832,"Legal"
"2835","51031","VA","Campbell County (VA)",54.407261,"Campbell","Campbell","Campbell County","Virginia",37.2053,-79.0966,55656,"Legal"
"2836","51033","VA","Caroline County (VA)",34.924168,"Caroline","Caroline","Caroline County","Virginia",38.0267,-77.3471,30861,"Legal"
"2837","51035","VA","Carroll County (VA)",61.958164,"Carroll","Carroll","Carroll County","Virginia",36.7316,-80.7339,29123,"Legal"
"2838","51036","VA","Charles City County (VA)",27.072521,"Charles City","Charles City","Charles City County","Virginia",37.3567,-77.0622,6817,"Legal"
"2839","51037","VA","Charlotte County (VA)",86.832893,"Charlotte","Charlotte","Charlotte County","Virginia",37.0116,-78.6616,11605,"Legal"
"2840","51041","VA","Chesterfield County (VA)",12.823858,"Chesterfield","Chesterfield","Chesterfield County","Virginia",37.3785,-77.587,359798,"Legal"
"2841","51043","VA","Clarke County (VA)",40.891815,"Clarke","Clarke","Clarke County","Virginia",39.1123,-77.9967,14726,"Legal"
"2842","51045","VA","Craig County (VA)",28.541443,"Craig","Craig","Craig County","Virginia",37.4817,-80.2114,4914,"Legal"
"2843","51047","VA","Culpeper County (VA)",44.282017,"Culpeper","Culpeper","Culpeper County","Virginia",38.486,-77.9558,52021,"Legal"
